chr	strand	region	polyA_site	sense gene	leaf tpm	seed tpm	tair_EST	8K	PACdb	MPSS
Chr2	+	CDS	19339872	AT2G47070	0	4	0	0	0	1
Chr2	+	CDS	19345129	AT2G47110	0	2	0	0	0	1
Chr2	-	CDS	19350376	AT2G47130	1	0	0	0	0	1
Chr2	-	CDS	19406062	AT2G47260	3	0	0	0	0	1
Chr2	+	CDS	19426282	AT2G47310	1	0	0	0	0	0
Chr2	-	CDS	19431458	AT2G47330	2	0	0	0	0	0
Chr2	-	CDS	19442498	AT2G47390	1	0	0	0	0	1
Chr2	+	CDS	19454671	AT2G47410	1	0	0	0	0	0
Chr2	+	CDS	19454507	AT2G47410	0	2	0	0	0	0
Chr2	+	CDS	19458695	AT2G47420	0	4	0	0	0	0
Chr2	+	CDS	19458587	AT2G47420	1	42	0	0	0	0
Chr2	+	CDS	19473681	AT2G47450	2	0	0	0	0	1
Chr2	+	CDS	19473627	AT2G47450	5	0	0	0	0	1
Chr2	+	CDS	19538425	AT2G47640	1	0	0	0	0	1
Chr2	-	CDS	19547172	AT2G47680	1	0	0	0	0	0
Chr2	-	CDS	19567300	AT2G47760	1	0	0	0	0	0
Chr2	+	CDS	19568779	AT2G47770	0	2	0	0	0	1
Chr2	+	CDS	19577980	AT2G47800	1	0	0	0	0	0
Chr2	+	CDS	19589872	AT2G47820	1	8	0	0	0	0
Chr2	+	CDS	19636427	AT2G47980	0	6	0	0	0	1
Chr2	-	CDS	19639290	AT2G48000	0	2	0	0	0	0
Chr2	-	CDS	19655147	AT2G48060	0	2	0	0	0	0
Chr2	+	CDS	19672767	AT2G48100	1	0	0	0	0	1
Chr2	-	CDS	19693470	AT2G48160	0	2	0	0	0	1
Chr2	-	CDS	19690381	AT2G48160	0	4	0	0	0	1
Chr3	-	CDS	37813	AT3G01100	1	0	0	0	0	0
Chr3	-	CDS	83086	AT3G01270	0	16	0	0	0	0
Chr3	-	CDS	88724	AT3G01290	1	0	0	0	0	1
Chr3	-	CDS	88584	AT3G01290	39	0	0	0	0	1
Chr3	-	CDS	88369	AT3G01290	0	2	0	0	0	1
Chr3	+	CDS	143176	AT3G01370	1	0	0	0	0	1
Chr3	+	CDS	143102	AT3G01370	0	2	0	0	0	1
Chr3	+	CDS	139477	AT3G01370	1	0	0	0	0	0
Chr3	-	CDS	159877	AT3G01420	1	0	0	0	0	0
Chr3	-	CDS	193159	AT3G01490	0	4	0	0	0	0
Chr3	-	CDS	213594	AT3G01540	0	6	0	0	0	0
Chr3	-	CDS	213957	AT3G01540	2	0	0	0	0	0
Chr3	-	CDS	214686	AT3G01540	0	2	0	0	0	0
Chr3	-	CDS	222159	AT3G01570	0	2	0	0	0	1
Chr3	-	CDS	222187	AT3G01570	0	2	0	0	0	1
Chr3	-	CDS	222237	AT3G01570	0	2	0	0	0	1
Chr3	+	CDS	232901	AT3G01610	1	0	0	0	0	0
Chr3	+	CDS	232085	AT3G01610	0	4	0	0	0	1
Chr3	+	CDS	258186	AT3G01690	0	2	0	0	0	0
Chr3	+	CDS	256877	AT3G01690	1	0	0	0	0	0
Chr3	+	CDS	272401	AT3G01750	1	0	0	0	0	0
Chr3	-	CDS	276165	AT3G01770	0	2	0	0	0	1
Chr3	+	CDS	283150	AT3G01780	0	2	0	0	0	1
Chr3	+	CDS	281533	AT3G01780	1	0	0	0	0	0
Chr3	-	CDS	283923	AT3G01790	3	0	0	0	0	1
Chr3	+	CDS	311620	AT3G01890	1	0	0	0	0	0
Chr3	-	CDS	313838	AT3G01900	1	0	0	0	0	0
Chr3	-	CDS	316369	AT3G01910	1	0	0	0	0	0
Chr3	-	CDS	315170	AT3G01910	0	2	0	0	0	0
Chr3	-	CDS	349293	AT3G02040	1	0	0	0	0	0
Chr3	-	CDS	349264	AT3G02040	0	2	0	0	0	0
Chr3	+	CDS	360631	AT3G02065	0	2	0	0	0	1
Chr3	-	CDS	371137	AT3G02110	2	0	0	0	0	1
Chr3	+	CDS	383615	AT3G02130	0	2	0	0	0	0
Chr3	+	CDS	382031	AT3G02130	0	2	0	0	0	1
Chr3	-	CDS	385799	AT3G02140	1	0	0	0	0	1
Chr3	-	CDS	398084	AT3G02170	1	0	0	0	0	0
Chr3	-	CDS	438381	AT3G02260	0	4	0	0	0	1
Chr3	-	CDS	441821	AT3G02260	0	2	0	0	0	1
Chr3	-	CDS	443688	AT3G02260	0	2	0	0	0	1
Chr3	-	CDS	444301	AT3G02260	1	0	0	0	0	0
Chr3	-	CDS	445240	AT3G02260	0	2	0	0	0	0
Chr3	-	CDS	446072	AT3G02260	0	2	0	0	0	0
Chr3	-	CDS	446594	AT3G02260	1	0	0	0	0	0
Chr3	-	CDS	436725	AT3G02260	0	2	0	0	0	0
Chr3	-	CDS	435767	AT3G02260	1	0	0	0	0	0
Chr3	-	CDS	431693	AT3G02260	0	2	0	0	0	1
Chr3	-	CDS	432853	AT3G02260	0	8	0	0	0	1
Chr3	-	CDS	433079	AT3G02260	0	2	0	0	0	1
Chr3	-	CDS	433130	AT3G02260	0	2	0	0	0	1
Chr3	-	CDS	434009	AT3G02260	0	2	0	0	0	0
Chr3	+	CDS	473383	AT3G02320	1	0	0	0	0	1
Chr3	+	CDS	488865	AT3G02390	0	10	0	0	0	1
Chr3	+	CDS	490971	AT3G02400	0	4	0	0	0	1
Chr3	-	CDS	504739	AT3G02450	1	0	0	0	0	0
Chr3	-	CDS	502938	AT3G02450	6	2	0	0	0	0
Chr3	-	CDS	527624	AT3G02520	0	2	0	0	0	1
Chr3	+	CDS	584465	AT3G02710	1	0	0	0	0	0
Chr3	-	CDS	602724	AT3G02780	0	2	0	0	0	1
Chr3	+	CDS	633505	AT3G02875	0	4	0	0	0	1
Chr3	+	CDS	635730	AT3G02880	7	0	0	0	0	1
Chr3	+	CDS	636554	AT3G02880	1	0	0	0	0	0
Chr3	+	CDS	643622	AT3G02890	0	2	0	0	0	0
Chr3	+	CDS	724706	AT3G03140	0	4	0	0	0	1
Chr3	+	CDS	724675	AT3G03140	0	2	0	0	0	1
Chr3	-	CDS	727902	AT3G03150	1	2	0	0	0	1
Chr3	-	CDS	727873	AT3G03150	1	0	0	0	0	1
Chr3	+	CDS	732212	AT3G03170	0	2	0	0	0	0
Chr3	-	CDS	779894	AT3G03310	0	2	0	0	0	0
Chr3	+	CDS	782422	AT3G03320	0	4	0	0	0	0
Chr3	+	CDS	789321	AT3G03340	0	12	0	0	0	0
Chr3	-	CDS	790458	AT3G03341	0	2	0	0	0	0
Chr3	-	CDS	790427	AT3G03341	0	2	0	0	0	0
Chr3	+	CDS	795917	AT3G03360	4	0	0	0	0	1
Chr3	-	CDS	825321	AT3G03470	1	0	0	0	0	1
Chr3	-	CDS	860716	AT3G03580	0	4	0	0	0	0
Chr3	-	CDS	874713	AT3G03620	0	2	0	0	0	0
Chr3	-	CDS	873933	AT3G03620	0	2	0	0	0	0
Chr3	+	CDS	882665	AT3G03640	0	6	0	0	0	0
Chr3	+	CDS	967779	AT3G03790	0	2	0	0	0	0
Chr3	+	CDS	967019	AT3G03790	0	2	0	0	0	0
Chr3	-	CDS	1003905	AT3G03900	1	31	0	0	0	0
Chr3	+	CDS	1023604	AT3G03950	0	2	0	0	0	0
Chr3	-	CDS	1037223	AT3G04010	0	2	0	0	0	0
Chr3	-	CDS	1061848	AT3G04070	3	0	0	0	0	0
Chr3	+	CDS	1085423	AT3G04130	0	4	0	0	0	0
Chr3	+	CDS	1084931	AT3G04130	0	2	0	0	0	0
Chr3	-	CDS	1116813	AT3G04240	1	0	0	0	0	0
Chr3	-	CDS	1124217	AT3G04260	0	2	0	0	0	1
Chr3	-	CDS	1124296	AT3G04260	1	0	0	0	0	1
Chr3	-	CDS	1124334	AT3G04260	1	0	0	0	0	1
Chr3	-	CDS	1149028	AT3G04340	0	2	0	0	0	1
Chr3	-	CDS	1148484	AT3G04340	0	2	0	0	0	0
Chr3	+	CDS	1226891	AT3G04550	1	0	0	0	0	1
Chr3	+	CDS	1226770	AT3G04550	11	0	0	0	0	1
Chr3	-	CDS	1227623	AT3G04560	0	2	0	0	0	0
Chr3	-	CDS	1261328	AT3G04640	1	2	0	0	0	1
Chr3	-	CDS	1261153	AT3G04640	0	2	0	0	0	1
Chr3	-	CDS	1286269	AT3G04720	0	2	0	0	0	1
Chr3	-	CDS	1301592	AT3G04750	0	4	0	0	0	1
Chr3	-	CDS	1302837	AT3G04750	1	0	0	0	0	0
Chr3	-	CDS	1305641	AT3G04760	0	2	0	0	0	0
Chr3	+	CDS	1327742	AT3G04830	1	0	0	0	0	0
Chr3	+	CDS	1345636	AT3G04870	1	0	0	0	0	0
Chr3	+	CDS	1343981	AT3G04870	0	2	0	0	0	1
Chr3	-	CDS	1346638	AT3G04880	1	0	0	0	0	1
Chr3	+	CDS	1355110	AT3G04910	1	0	0	0	0	0
Chr3	+	CDS	1361926	AT3G04920	2	0	0	0	0	1
Chr3	-	CDS	1409416	AT3G05050	0	2	0	0	0	0
Chr3	-	CDS	1413215	AT3G05060	0	4	0	0	0	0
Chr3	-	CDS	1421355	AT3G05090	0	2	0	0	0	1
Chr3	-	CDS	1434733	AT3G05130	2	0	0	0	0	1
Chr3	-	CDS	1456596	AT3G05160	1	0	0	0	0	0
Chr3	-	CDS	1453912	AT3G05160	1	0	0	0	0	0
Chr3	+	CDS	1481667	AT3G05210	0	2	0	0	0	1
Chr3	+	CDS	1490632	AT3G05220	3	15	0	0	0	1
Chr3	+	CDS	1490674	AT3G05220	0	4	0	0	0	1
Chr3	+	CDS	1490948	AT3G05220	0	2	0	0	0	0
Chr3	+	CDS	1490563	AT3G05220	0	8	0	0	0	1
Chr3	+	CDS	1490449	AT3G05220	2	53	0	0	0	1
Chr3	+	CDS	1489013	AT3G05220	1	2	0	0	0	0
Chr3	+	CDS	1489633	AT3G05220	3	0	0	0	0	0
Chr3	+	CDS	1489764	AT3G05220	0	17	0	0	0	1
Chr3	+	CDS	1490227	AT3G05220	1	16	0	0	0	1
Chr3	+	CDS	1490344	AT3G05220	1	0	0	0	0	1
Chr3	-	CDS	1498256	AT3G05260	0	27	0	0	0	0
Chr3	-	CDS	1498412	AT3G05260	0	4	0	0	0	0
Chr3	-	CDS	1498470	AT3G05260	0	70	0	0	0	0
Chr3	-	CDS	1498506	AT3G05260	0	20	0	0	0	0
Chr3	-	CDS	1498579	AT3G05260	0	4	0	0	0	0
Chr3	-	CDS	1498814	AT3G05260	0	10	0	0	0	0
Chr3	-	CDS	1498118	AT3G05260	0	4	0	0	0	0
Chr3	-	CDS	1498017	AT3G05260	0	6	0	0	0	0
Chr3	-	CDS	1497977	AT3G05260	0	2	0	0	0	0
Chr3	-	CDS	1497826	AT3G05260	0	4	0	0	0	0
Chr3	-	CDS	1497908	AT3G05260	0	2	0	0	0	0
Chr3	-	CDS	1502113	AT3G05270	1	0	0	0	0	0
Chr3	-	CDS	1537189	AT3G05370	1	0	0	0	0	0
Chr3	-	CDS	1537028	AT3G05370	2	0	0	0	0	0
Chr3	-	CDS	1536879	AT3G05370	1	0	0	0	0	0
Chr3	-	CDS	1536763	AT3G05370	1	0	0	0	0	0
Chr3	-	CDS	1536587	AT3G05370	1	0	0	0	0	0
Chr3	-	CDS	1536557	AT3G05370	1	0	0	0	0	0
Chr3	+	CDS	1541569	AT3G05380	0	2	0	0	0	1
Chr3	+	CDS	1597686	AT3G05510	0	2	0	0	0	0
Chr3	+	CDS	1605979	AT3G05530	0	2	0	0	0	1
Chr3	+	CDS	1615129	AT3G05560	1	2	0	0	0	0
Chr3	+	CDS	1614827	AT3G05560	1	0	0	0	0	1
Chr3	-	CDS	1619191	AT3G05580	1	0	0	0	0	0
Chr3	+	CDS	1622716	AT3G05590	12	8	0	0	0	1
Chr3	-	CDS	1642149	AT3G05640	0	2	0	0	0	0
Chr3	-	CDS	1641211	AT3G05640	0	4	0	0	0	1
Chr3	+	CDS	1656984	AT3G05670	0	4	0	0	0	1
Chr3	+	CDS	1656555	AT3G05670	0	10	0	0	0	1
Chr3	+	CDS	1655080	AT3G05670	0	2	0	0	0	1
Chr3	+	CDS	1654673	AT3G05670	0	8	0	0	0	1
Chr3	+	CDS	1654614	AT3G05670	0	2	0	0	0	1
Chr3	-	CDS	1662636	AT3G05680	1	0	0	0	0	0
Chr3	+	CDS	1707527	AT3G05750	0	2	0	0	0	0
Chr3	+	CDS	1707484	AT3G05750	0	2	0	0	0	0
Chr3	+	CDS	1708151	AT3G05760	2	0	0	0	0	1
Chr3	+	CDS	1709066	AT3G05760	4	2	0	0	0	0
Chr3	+	CDS	1738283	AT3G05830	1	0	0	0	0	0
Chr3	-	CDS	1762656	AT3G05900	1	0	0	0	0	1
Chr3	-	CDS	1762342	AT3G05900	1	0	0	0	0	1
Chr3	-	CDS	1787240	AT3G05970	1	0	0	0	0	0
Chr3	-	CDS	1802795	AT3G06010	0	2	0	0	0	1
Chr3	-	CDS	1802740	AT3G06010	0	4	0	0	0	1
Chr3	-	CDS	1802646	AT3G06010	0	4	0	0	0	1
Chr3	-	CDS	1824902	AT3G06040	2	0	0	0	0	1
Chr3	-	CDS	1824752	AT3G06040	1	0	0	0	0	1
Chr3	-	CDS	1826565	AT3G06050	1	0	0	0	0	0
Chr3	+	CDS	1878324	AT3G06200	0	6	0	0	0	1
Chr3	-	CDS	1905506	AT3G06290	1	0	0	0	0	0
Chr3	+	CDS	1945844	AT3G06400	0	12	0	0	0	1
Chr3	+	CDS	1941535	AT3G06400	0	4	0	0	0	1
Chr3	-	CDS	1955502	AT3G06420	0	2	0	0	0	1
Chr3	-	CDS	1955465	AT3G06420	0	10	0	0	0	1
Chr3	-	CDS	1955299	AT3G06420	0	2	0	0	0	1
Chr3	-	CDS	1955271	AT3G06420	0	2	0	0	0	1
Chr3	-	CDS	1972914	AT3G06440	1	0	0	0	0	1
Chr3	-	CDS	1976360	AT3G06450	0	2	0	0	0	1
Chr3	-	CDS	1976386	AT3G06450	0	2	0	0	0	1
Chr3	+	CDS	2012741	AT3G06500	1	0	0	0	0	0
Chr3	+	CDS	2016978	AT3G06510	1	0	0	0	0	0
Chr3	+	CDS	2032899	AT3G06530	0	2	0	0	0	1
Chr3	-	CDS	2049224	AT3G06580	0	2	0	0	0	0
Chr3	-	CDS	2106228	AT3G06670	1	0	0	0	0	1
Chr3	+	CDS	2150323	AT3G06810	0	4	0	0	0	1
Chr3	+	CDS	2150500	AT3G06810	0	2	0	0	0	0
Chr3	+	CDS	2147697	AT3G06810	0	4	0	0	0	0
Chr3	+	CDS	2150629	AT3G06810	0	2	0	0	0	0
Chr3	+	CDS	2147480	AT3G06810	0	4	0	0	0	0
Chr3	+	CDS	2164742	AT3G06860	0	2	0	0	0	1
Chr3	-	CDS	2180082	AT3G06910	1	0	0	0	0	1
Chr3	+	CDS	2194250	AT3G06950	2	0	0	0	0	1
Chr3	+	CDS	2202731	AT3G06980	0	10	0	0	0	0
Chr3	+	CDS	2210696	AT3G07000	1	0	0	0	0	0
Chr3	-	CDS	2219817	AT3G07020	1	0	0	0	0	0
Chr3	-	CDS	2223014	AT3G07030	0	13	0	0	0	0
Chr3	-	CDS	2223129	AT3G07030	1	0	0	0	0	0
Chr3	-	CDS	2223408	AT3G07030	1	0	0	0	0	0
Chr3	-	CDS	2223486	AT3G07030	0	6	0	0	0	0
Chr3	-	CDS	2227687	AT3G07040	1	0	0	0	0	0
Chr3	-	CDS	2226808	AT3G07040	1	0	0	0	0	0
Chr3	-	CDS	2227651	AT3G07040	0	4	0	0	0	0
Chr3	-	CDS	2229687	AT3G07050	0	4	0	0	0	1
Chr3	-	CDS	2229802	AT3G07050	0	210	0	0	0	1
Chr3	-	CDS	2229857	AT3G07050	3	132	0	0	0	1
Chr3	-	CDS	2229907	AT3G07050	1	2	0	0	0	1
Chr3	-	CDS	2230103	AT3G07050	0	4	0	0	0	0
Chr3	-	CDS	2229770	AT3G07050	1	138	0	0	0	1
Chr3	+	CDS	2255431	AT3G07120	0	2	0	0	0	0
Chr3	-	CDS	2278696	AT3G07160	5	0	0	0	0	0
Chr3	+	CDS	2298510	AT3G07220	1	0	0	0	0	0
Chr3	+	CDS	2299986	AT3G07230	1	0	0	0	0	1
Chr3	-	CDS	2323909	AT3G07290	1	0	0	0	0	1
Chr3	-	CDS	2328724	AT3G07310	0	2	0	0	0	0
Chr3	-	CDS	2328686	AT3G07310	0	2	0	0	0	0
Chr3	-	CDS	2341563	AT3G07340	1	0	0	0	0	0
Chr3	+	CDS	2355645	AT3G07360	2	2	0	0	0	0
Chr3	+	CDS	2356485	AT3G07360	1	0	0	0	0	1
Chr3	-	CDS	2359437	AT3G07370	1	0	0	0	0	1
Chr3	+	CDS	2426508	AT3G07610	0	2	0	0	0	1
Chr3	+	CDS	2468943	AT3G07730	1	0	0	0	0	0
Chr3	-	CDS	2470812	AT3G07740	0	2	0	0	0	0
Chr3	+	CDS	2486837	AT3G07780	0	2	0	0	0	0
Chr3	+	CDS	2486591	AT3G07780	0	2	0	0	0	1
Chr3	+	CDS	2486494	AT3G07780	0	17	0	0	0	1
Chr3	+	CDS	2486446	AT3G07780	1	10	0	0	0	1
Chr3	+	CDS	2486398	AT3G07780	0	8	0	0	0	1
Chr3	+	CDS	2486372	AT3G07780	1	2	0	0	0	1
Chr3	+	CDS	2485277	AT3G07780	1	2	0	0	0	1
Chr3	+	CDS	2494550	AT3G07810	0	2	0	0	0	1
Chr3	+	CDS	2512078	AT3G07870	1	0	0	0	0	1
Chr3	-	CDS	2517411	AT3G07890	1	0	0	0	0	0
Chr3	-	CDS	2524819	AT3G07920	1	0	0	0	0	1
Chr3	+	CDS	2530347	AT3G07940	0	2	0	0	0	0
Chr3	-	CDS	2560840	AT3G08020	0	2	0	0	0	0
Chr3	+	CDS	2565809	AT3G08030	1	0	0	0	0	1
Chr3	-	CDS	2567928	AT3G08040	1	0	0	0	0	0
Chr3	-	CDS	2584125	AT3G08510	90	0	0	0	0	1
Chr3	-	CDS	2583743	AT3G08510	1	0	0	0	0	1
Chr3	-	CDS	2588459	AT3G08530	0	2	0	0	0	1
Chr3	-	CDS	2606908	AT3G08580	2	2	0	0	0	1
Chr3	-	CDS	2611125	AT3G08590	0	2	0	0	0	0
Chr3	-	CDS	2626155	AT3G08650	0	2	0	0	0	1
Chr3	+	CDS	2635546	AT3G08670	1	0	0	0	0	1
Chr3	-	CDS	2649102	AT3G08720	10	2	0	0	0	0
Chr3	-	CDS	2648926	AT3G08720	1	0	0	0	0	1
Chr3	-	CDS	2648678	AT3G08720	0	2	0	0	0	1
Chr3	-	CDS	2652275	AT3G08730	0	4	0	0	0	0
Chr3	-	CDS	2652353	AT3G08730	0	4	0	0	0	0
Chr3	-	CDS	2658735	AT3G08760	0	2	0	0	0	1
Chr3	-	CDS	2666644	AT3G08780	1	0	0	0	0	1
Chr3	-	CDS	2686984	AT3G08850	0	2	0	0	0	0
Chr3	+	CDS	2715168	AT3G08930	1	0	0	0	0	0
Chr3	-	CDS	2761851	AT3G09040	0	2	0	0	0	0
Chr3	-	CDS	2762926	AT3G09040	0	2	0	0	0	0
Chr3	-	CDS	2767950	AT3G09060	2	0	0	0	0	0
Chr3	-	CDS	2770297	AT3G09070	1	0	0	0	0	0
Chr3	-	CDS	2785690	AT3G09090	1	0	0	0	0	0
Chr3	+	CDS	2803770	AT3G09150	1	0	0	0	0	0
Chr3	-	CDS	2842389	AT3G09260	1	0	0	0	0	1
Chr3	-	CDS	2841182	AT3G09260	1	0	0	0	0	1
Chr3	-	CDS	2841149	AT3G09260	12	0	0	0	0	1
Chr3	-	CDS	2904630	AT3G09440	1	0	0	0	0	1
Chr3	-	CDS	2903853	AT3G09440	1	0	0	0	0	1
Chr3	-	CDS	2903817	AT3G09440	2	0	0	0	0	1
Chr3	-	CDS	2996858	AT3G09770	1	2	0	0	0	1
Chr3	-	CDS	2996912	AT3G09770	3	12	0	0	0	1
Chr3	-	CDS	2997093	AT3G09770	2	0	0	0	0	0
Chr3	-	CDS	3003090	AT3G09780	1	0	0	0	0	0
Chr3	+	CDS	3018597	AT3G09830	1	2	0	0	0	1
Chr3	+	CDS	3018538	AT3G09830	1	0	0	0	0	1
Chr3	+	CDS	3022079	AT3G09840	0	2	0	0	0	0
Chr3	-	CDS	3025149	AT3G09850	0	2	0	0	0	0
Chr3	-	CDS	3024986	AT3G09850	0	2	0	0	0	1
Chr3	-	CDS	3024957	AT3G09850	0	2	0	0	0	1
Chr3	+	CDS	3031827	AT3G09880	1	0	0	0	0	1
Chr3	+	CDS	3033992	AT3G09890	0	2	0	0	0	0
Chr3	+	CDS	3051400	AT3G09922	1	0	1	0	0	0
Chr3	-	CDS	3060554	AT3G09950	1	0	0	0	0	0
Chr3	+	CDS	3070356	AT3G09980	0	4	0	0	0	1
Chr3	+	CDS	3070305	AT3G09980	0	2	0	0	0	1
Chr3	-	CDS	3091526	AT3G10020	0	2	0	0	0	1
Chr3	-	CDS	3091403	AT3G10020	1	0	0	0	0	1
Chr3	-	CDS	3091352	AT3G10020	0	8	0	0	0	0
Chr3	-	CDS	3091296	AT3G10020	0	2	0	0	0	0
Chr3	-	CDS	3092654	AT3G10030	0	4	0	0	0	0
Chr3	-	CDS	3131771	AT3G10130	0	2	0	0	0	1
Chr3	+	CDS	3206965	AT3G10340	0	6	0	0	0	0
Chr3	+	CDS	3206769	AT3G10340	0	4	0	0	0	0
Chr3	+	CDS	3206570	AT3G10340	0	9	0	0	0	1
Chr3	+	CDS	3209914	AT3G10350	1	0	0	0	0	1
Chr3	+	CDS	3230300	AT3G10390	0	2	0	0	0	0
Chr3	+	CDS	3229831	AT3G10390	1	0	0	0	0	0
Chr3	-	CDS	3235613	AT3G10410	0	2	0	0	0	1
Chr3	+	CDS	3252136	AT3G10450	0	2	0	0	0	0
Chr3	+	CDS	3251437	AT3G10450	0	2	0	0	0	1
Chr3	+	CDS	3288496	AT3G10530	0	2	0	0	0	1
Chr3	-	CDS	3293228	AT3G10550	0	2	0	0	0	0
Chr3	-	CDS	3325573	AT3G10650	0	2	0	0	0	1
Chr3	-	CDS	3325600	AT3G10650	0	2	0	0	0	1
Chr3	-	CDS	3336988	AT3G10670	1	0	0	0	0	1
Chr3	+	CDS	3338564	AT3G10680	1	0	0	0	0	1
Chr3	-	CDS	3340375	AT3G10690	0	2	0	0	0	1
Chr3	-	CDS	3339670	AT3G10690	1	0	0	0	0	1
Chr3	+	CDS	3381104	AT3G10800	1	0	0	0	0	0
Chr3	-	CDS	3420366	AT3G10930	11	0	0	0	0	1
Chr3	-	CDS	3420324	AT3G10930	87	0	0	0	0	1
Chr3	-	CDS	3420268	AT3G10930	36	0	1	0	0	1
Chr3	+	CDS	3456558	AT3G11020	0	2	0	0	0	0
Chr3	+	CDS	3471535	AT3G11080	0	2	0	0	0	0
Chr3	-	CDS	3476750	AT3G11100	0	2	0	0	0	1
Chr3	-	CDS	3485391	AT3G11130	3	8	0	0	0	1
Chr3	-	CDS	3485334	AT3G11130	0	2	0	0	0	1
Chr3	-	CDS	3484740	AT3G11130	1	0	0	0	0	1
Chr3	+	CDS	3504261	AT3G11180	1	0	0	0	0	0
Chr3	-	CDS	3552488	AT3G11330	0	2	0	0	0	0
Chr3	+	CDS	3558148	AT3G11340	0	14	0	0	0	1
Chr3	+	CDS	3571774	AT3G11390	1	0	0	0	0	1
Chr3	+	CDS	3579914	AT3G11400	1	0	0	0	0	0
Chr3	+	CDS	3573561	AT3G11402	0	2	0	0	0	0
Chr3	-	CDS	3584210	AT3G11410	0	8	0	0	0	1
Chr3	-	CDS	3606607	AT3G11450	1	6	0	0	0	1
Chr3	-	CDS	3606514	AT3G11450	3	23	0	0	0	1
Chr3	-	CDS	3606458	AT3G11450	2	2	0	0	0	1
Chr3	-	CDS	3606183	AT3G11450	1	0	0	0	0	1
Chr3	-	CDS	3606116	AT3G11450	0	2	0	0	0	1
Chr3	-	CDS	3676515	AT3G11650	1	0	0	0	0	0
Chr3	-	CDS	3681306	AT3G11670	0	2	0	0	0	0
Chr3	-	CDS	3705366	AT3G11710	20	0	0	0	0	1
Chr3	-	CDS	3706220	AT3G11720	1	0	0	0	0	1
Chr3	+	CDS	3720014	AT3G11760	1	0	0	0	0	0
Chr3	-	CDS	3738210	AT3G11840	1	0	0	0	0	0
Chr3	-	CDS	3737301	AT3G11840	3	0	0	0	0	0
Chr3	-	CDS	3737252	AT3G11840	2	0	0	0	0	0
Chr3	-	CDS	3737216	AT3G11840	1	0	0	0	0	0
Chr3	-	CDS	3737154	AT3G11840	1	0	0	0	0	0
Chr3	-	CDS	3736666	AT3G11840	1	0	0	0	0	0
Chr3	-	CDS	3736599	AT3G11840	1	0	0	0	0	0
Chr3	-	CDS	3740731	AT3G11850	0	6	0	0	0	0
Chr3	+	CDS	3752648	AT3G11880	3	0	0	0	0	1
Chr3	+	CDS	3760063	AT3G11900	0	4	0	0	0	0
Chr3	+	CDS	3760103	AT3G11900	0	2	0	0	0	0
Chr3	-	CDS	3766656	AT3G11910	5	10	0	0	0	0
Chr3	+	CDS	3777180	AT3G11930	0	2	0	0	0	0
Chr3	-	CDS	3778371	AT3G11940	1	0	0	0	0	1
Chr3	-	CDS	3796504	AT3G11964	0	2	0	0	0	1
Chr3	-	CDS	3795495	AT3G11964	0	6	0	0	0	1
Chr3	-	CDS	3861462	AT3G12120	1	0	0	0	0	1
Chr3	-	CDS	3915920	AT3G12280	0	2	0	0	0	1
Chr3	-	CDS	3930642	AT3G12345	2	0	0	0	0	1
Chr3	+	CDS	3932939	AT3G12350	0	2	0	0	0	1
Chr3	+	CDS	3936403	AT3G12360	0	2	0	0	0	1
Chr3	+	CDS	3936489	AT3G12360	0	2	0	0	0	1
Chr3	-	CDS	3945127	AT3G12400	1	0	0	0	0	0
Chr3	+	CDS	3959669	AT3G12480	0	4	0	0	0	0
Chr3	-	CDS	3992354	AT3G12580	0	2	0	0	0	0
Chr3	-	CDS	3993476	AT3G12580	0	2	0	0	0	0
Chr3	-	CDS	3993536	AT3G12580	0	2	0	0	0	0
Chr3	-	CDS	3997833	AT3G12590	0	2	0	0	0	0
Chr3	+	CDS	4005949	AT3G12600	1	8	0	0	0	1
Chr3	+	CDS	4005875	AT3G12600	0	6	0	0	0	1
Chr3	+	CDS	4005753	AT3G12600	0	2	0	0	0	1
Chr3	-	CDS	4018339	AT3G12650	0	2	0	0	0	0
Chr3	-	CDS	4040927	AT3G12710	1	0	0	0	0	0
Chr3	-	CDS	4052005	AT3G12750	1	0	0	0	0	1
Chr3	+	CDS	4056275	AT3G12760	1	0	0	0	0	0
Chr3	-	CDS	4056967	AT3G12770	0	2	0	0	0	1
Chr3	+	CDS	4073806	AT3G12810	0	2	0	0	0	0
Chr3	+	CDS	4071572	AT3G12810	0	2	0	0	0	0
Chr3	+	CDS	4071466	AT3G12810	0	4	0	0	0	0
Chr3	+	CDS	4071088	AT3G12810	0	2	0	0	0	0
Chr3	+	CDS	4066419	AT3G12810	1	0	0	0	0	0
Chr3	+	CDS	4066101	AT3G12810	0	4	0	0	0	0
Chr3	+	CDS	4093133	AT3G12860	0	2	0	0	0	1
Chr3	-	CDS	4122148	AT3G12920	0	2	0	0	0	1
Chr3	-	CDS	4135859	AT3G12955	0	2	0	0	0	0
Chr3	-	CDS	4135822	AT3G12955	0	46	0	0	0	0
Chr3	-	CDS	4135769	AT3G12955	0	4	0	0	0	0
Chr3	-	CDS	4135744	AT3G12955	0	2	0	0	0	0
Chr3	+	CDS	4151140	AT3G12980	0	20	0	0	0	1
Chr3	+	CDS	4157537	AT3G12990	0	2	0	0	0	1
Chr3	-	CDS	4164338	AT3G13010	0	2	0	0	0	0
Chr3	-	CDS	4173569	AT3G13040	1	0	0	0	0	0
